Representative_Sequence	total_reads_NC	total_reads_samps	perc_in_neg	total_samples	num_samp_nc	num_samp_no_nc	perc_in_neg_samp
M06508_8_000000000-JTFYW_1_2104_18260_17890	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1109_16152_26697	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2110_20580_14976	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1111_20486_19205	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1111_24678_25822	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1106_4807_21306	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_6057_7943	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2108_19319_25627	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2108_12645_2878	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1107_10472_9368	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1103_23689_22581	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2101_9527_26581	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_5254_15402	1	9	10	7	1	6	14.285714285714285
M06508_19_000000000-CR8CR_1_1110_21578_17401	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_6587_23373	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1105_26802_15738	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2104_9538_6084	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2112_9343_26653	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1113_18994_11315	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1106_9536_26571	38	38	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1105_14808_21668	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2113_19366_18830	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2108_12177_20599	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1104_27937_9307	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2111_13497_13931	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1101_8642_4005	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_23307_12097	234	234	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2114_16291_17751	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2101_16236_23730	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1103_6219_8365	91	627	12.674095	24	1	23	4.166666666666666
M06508_19_000000000-CR8CR_1_1108_18879_10554	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2110_16531_28797	7	7	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2102_14762_2858	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2101_20120_24621	81	1304	5.848375	49	1	48	2.0408163265306123
M06508_16_000000000-CMN9T_1_2110_20470_21631	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2107_4087_14607	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1108_13388_3087	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1106_24563_19186	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2108_20315_8958	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2112_9359_26664	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1101_22439_22495	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2103_13400_23324	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_18705_15109	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2113_7380_12325	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_20466_20663	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1106_10316_3149	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_14087_12145	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2109_27789_17385	2	2	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1114_23238_14231	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_11305_18034	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2101_6098_13781	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1110_9142_4394	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2113_6793_7914	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1102_10704_3669	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_24427_19627	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_12269_17686	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1110_13643_22615	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2106_12128_9183	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_25414_15171	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_22185_13834	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2109_15362_27508	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_23059_22517	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2104_12625_16367	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2104_20997_3229	3	3	50	2	1	1	50
M06508_12_000000000-CJG44_1_2108_3022_11067	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_20431_12912	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1108_3671_19101	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1109_19753_3844	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1111_1935_16777	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2109_24189_16841	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_8467_19849	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1109_15047_14813	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_23621_19929	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_21221_25425	51	1336	3.677001	38	1	37	2.631578947368421
M06508_19_000000000-CR8CR_1_1110_8192_12283	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2102_26443_9603	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2111_24336_17068	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2110_21090_27316	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1110_4854_12984	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1102_1919_15753	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_17626_4130	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2102_25366_12578	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2104_21873_21000	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1101_16279_8013	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2108_8131_23093	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2103_11820_27093	564	4761	10.591549	219	3	216	1.36986301369863
M06508_9_000000000-JTBW3_1_2113_17042_7732	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_13399_16082	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2112_11173_8819	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_6687_8707	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1102_17640_7760	1166	1287	47.533632	15	1	14	6.666666666666667
M06508_8_000000000-JTFYW_1_1103_20742_25318	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_6803_10122	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1105_9194_10333	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2105_12933_6615	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_10879_13617	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_17434_19501	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2103_25160_11537	27	95	22.131148	6	1	5	16.666666666666664
M06508_18_000000000-CNPPR_1_2105_23462_16004	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_4305_18042	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2107_14083_7074	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2108_21452_5016	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2107_5974_17533	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2109_15573_24013	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2110_17843_21451	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_11180_22883	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1106_14518_20293	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1113_8693_11664	1	2	33.333333	3	1	2	33.33333333333333
M06508_16_000000000-CMN9T_1_2102_11282_10056	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1111_19056_12291	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1107_19711_23205	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_22089_16653	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_7252_9326	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2112_3765_17044	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2108_27122_18193	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2102_16275_13919	2	2	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2108_12120_24192	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2108_14852_10068	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2106_6772_9080	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2101_26165_17838	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1110_13012_11297	2	2	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1107_5619_22396	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_2826_18950	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_23674_26441	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_10327_16840	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1105_18182_3981	3	3	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_23296_3598	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1109_25425_17072	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_11357_3348	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1102_10962_6780	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_9009_4303	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1112_10333_28110	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_21804_15084	4543	4544	49.994498	4	2	2	50
M06508_19_000000000-CR8CR_1_2106_24946_16838	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2109_14324_9916	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1110_25353_6515	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_19920_20958	282	331	46.003263	7	1	6	14.285714285714285
M06508_8_000000000-JTFYW_1_1107_16934_13588	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2108_13699_5966	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1105_6812_17290	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2104_17731_24366	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_16853_7397	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1113_24040_8106	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2111_24633_5892	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2101_26186_17195	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2101_9685_25805	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2113_20825_10639	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_11764_12517	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2111_20084_11027	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1102_17809_3574	2	48	4	42	2	40	4.761904761904762
M06508_18_000000000-CNPPR_1_1110_16949_27765	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2101_22387_13594	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1107_17471_8917	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2110_15501_19529	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1102_25517_8626	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2111_15226_13067	77	77	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2108_17828_9900	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1103_18826_21590	5	5	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1110_19207_22930	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2111_26701_15688	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2103_12352_12709	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2109_7080_18042	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1103_7676_7397	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1104_11555_22930	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1110_26558_16669	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2102_7523_9678	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_18944_4376	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1102_23491_16737	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2103_23751_24694	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2112_20083_4387	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1103_21853_11028	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2102_21481_16479	466	593	44.003777	19	2	17	10.526315789473683
M06508_8_000000000-JTFYW_1_2112_13435_10848	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2104_3788_18139	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2104_18964_22537	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2113_13002_26933	55	239	18.707483	17	1	16	5.88235294117647
M06508_8_000000000-JTFYW_1_1101_18291_3065	48	48	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1101_19391_2347	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1101_28165_20720	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1102_5109_20093	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1103_22388_14892	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_18049_8158	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2107_13586_22918	11	11	50	2	1	1	50
M06508_12_000000000-CJG44_1_1105_4303_8955	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1105_8705_20157	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1110_16429_27653	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2102_4384_22131	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_12423_3436	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2111_25939_15409	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_26358_14940	55	1952	2.740409	125	1	124	0.8
M06508_18_000000000-CNPPR_1_2112_4170_20156	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1108_11375_19232	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2105_26214_24552	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2110_13720_28657	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2106_26852_19328	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2111_29340_14399	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1104_22161_3165	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2111_4535_9980	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1105_26526_12105	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2101_25724_14875	1	2532	0.039479	7	1	6	14.285714285714285
M06508_18_000000000-CNPPR_1_1103_18634_2842	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2110_16542_26532	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2112_17059_5628	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1108_2493_15397	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_9489_23118	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2106_5667_23144	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2101_3393_10402	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1106_12112_20028	500	718	41.050903	10	2	8	20
M06508_12_000000000-CJG44_1_2109_11022_13331	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_15681_10722	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_21019_18640	4	55	6.779661	8	3	5	37.5
M06508_19_000000000-CR8CR_1_1103_19521_14692	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2106_18110_4621	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1112_4243_21163	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2105_28514_17295	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2101_21861_4235	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2109_12425_23808	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1101_23847_16019	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1112_7686_13644	1	5	16.666667	6	1	5	16.666666666666664
M06508_12_000000000-CJG44_1_2110_9682_15132	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2112_20464_21260	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1112_23784_22396	1	3	25	4	1	3	25
M06508_18_000000000-CNPPR_1_1109_21950_9752	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1109_27080_10161	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_11248_18060	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2106_6835_26011	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1102_16086_4008	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_9043_11468	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1109_13899_7337	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2109_9111_19354	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1108_22728_7795	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_16579_21159	2	2	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2112_3361_19442	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_21799_19959	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2112_13701_6331	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1101_23105_23070	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_14299_22074	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2110_5115_13052	8	8	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2106_28420_11749	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2108_19838_23861	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2111_18508_22085	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2102_23990_17504	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1108_26566_17608	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2106_26499_11087	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2113_17282_8141	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_1110_11274_19787	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2101_15281_11645	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1109_12235_15000	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2105_20068_18747	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1112_8684_17033	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1101_17674_11341	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2103_27869_22128	5	81	5.813953	35	1	34	2.857142857142857
M06508_18_000000000-CNPPR_1_1103_5957_18737	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2110_12708_14968	205	323	38.825758	21	1	20	4.761904761904762
M06508_12_000000000-CJG44_1_1111_6059_6043	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2101_13486_23520	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1110_10261_14568	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2113_19904_13372	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_2108_7851_9118	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1110_4500_19094	2	2	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2111_2868_12701	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2111_4804_10061	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1112_23971_21056	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_8028_22470	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1108_25217_15323	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_17538_27841	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_6474_5286	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1112_16054_3872	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2101_24574_6336	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2110_17430_24133	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1101_10318_3141	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1109_25088_12532	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2109_16050_28229	1	2	33.333333	3	1	2	33.33333333333333
M06508_8_000000000-JTFYW_1_2106_17623_20887	5	5	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_14376_27377	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2112_23111_25716	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1102_7360_21558	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1101_13951_18377	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1104_16968_19950	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_18365_24704	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1103_14164_22448	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1109_16826_13605	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1103_10275_14325	5	123	3.90625	21	2	19	9.523809523809524
M06508_19_000000000-CR8CR_1_1113_22198_25445	44	44	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1112_17615_14416	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1110_22035_17703	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2102_12603_28599	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2106_12352_15553	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1111_19629_17849	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2111_21400_15935	1	1396	0.071582	101	1	100	0.9900990099009901
M06508_19_000000000-CR8CR_1_2107_20446_16320	1	735	0.13587	97	1	96	1.0309278350515463
M06508_8_000000000-JTFYW_1_2109_21975_23760	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2107_27458_12517	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2111_28972_12760	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2101_8393_10008	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1106_5156_19827	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2107_9350_3071	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2102_5324_24139	2	2	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_5531_22874	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2111_7043_9810	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2113_12598_6437	1	1	50	2	1	1	50
M06508_9_000000000-JTBW3_1_2109_19088_15693	1	1	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1111_7344_13873	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_18875_22688	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1104_11599_11283	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1114_8516_11115	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1105_26329_19606	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2104_11390_24912	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1114_22018_17312	4	4	50	2	1	1	50
M06508_19_000000000-CR8CR_1_1109_16522_21250	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2103_23427_20026	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2112_6090_25246	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2105_11966_18956	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1112_18309_11923	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1110_7611_22070	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_1101_16821_9961	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2105_9515_12296	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1113_20997_23493	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2114_3185_13856	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2113_23745_24468	2	2	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2103_4076_14300	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1113_27270_20563	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2113_20893_9004	11	15	42.307692	6	1	5	16.666666666666664
M06508_18_000000000-CNPPR_1_1107_9409_17991	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2102_8045_11400	2	2	50	2	1	1	50
M06508_8_000000000-JTFYW_1_1114_9226_18760	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2114_16787_12042	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_1111_4745_18632	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1111_25313_9745	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2106_21267_19043	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_1106_11521_14849	1	1	50	2	1	1	50
M06508_12_000000000-CJG44_1_2110_22841_15017	1	1	50	2	1	1	50
M06508_16_000000000-CMN9T_1_2111_12999_4980	1	1	50	2	1	1	50
M06508_18_000000000-CNPPR_1_2111_18250_14103	1	1	50	2	1	1	50
M06508_8_000000000-JTFYW_1_2109_6296_16891	15	15	50	2	1	1	50
